sample_id,true_label,true_class,predicted_label,predicted_class,correct,prob_Apis mellifera,prob_Vanessa atalanta,prob_Harmonia axyridis,prob_Pieris rapae,prob_Coccinella septempunctata,prob_Vanessa cardui,prob_Nymphalis antiopa,prob_Other
165,7,Other,7,Other,1,9.281047e-06,7.460863e-07,1.2417529e-09,1.470396e-06,2.40896e-07,8.6590706e-05,2.219307e-06,0.9998995
166,6,Nymphalis antiopa,6,Nymphalis antiopa,1,1.0759385e-05,3.853966e-05,4.2964803e-08,5.3488105e-08,3.1584193e-09,1.8125881e-07,0.9997658,0.0001845984
167,7,Other,7,Other,1,1.2100878e-15,1.3628335e-16,2.2910827e-09,1.658479e-12,4.3902855e-09,5.28977e-16,1.2088842e-14,1.0
168,0,Apis mellifera,7,Other,0,0.0016986933,4.6309465e-06,2.0836505e-07,2.483787e-07,2.6244105e-09,6.1353145e-05,0.0004698722,0.99776506
169,0,Apis mellifera,7,Other,0,0.3719349,7.1498256e-09,7.0069497e-09,3.1169943e-08,0.00041752466,6.3051164e-05,3.0486325e-07,0.6275842
170,1,Vanessa atalanta,1,Vanessa atalanta,1,0.0122467,0.98760813,5.848086e-07,1.8151122e-06,2.179901e-06,5.425639e-05,5.8995272e-05,2.7397538e-05
171,3,Pieris rapae,3,Pieris rapae,1,1.6173451e-10,5.8001276e-10,6.959611e-13,0.9999981,1.0528069e-12,2.236049e-11,3.8048686e-10,1.9100437e-06
172,7,Other,7,Other,1,2.140805e-09,6.9987074e-09,1.2432237e-09,9.125859e-09,1.8533096e-09,1.7092516e-07,2.0440984e-10,0.9999999
173,3,Pieris rapae,3,Pieris rapae,1,6.8197556e-07,1.3893719e-05,1.0811485e-09,0.99614954,1.3876086e-06,0.0037001772,0.00013019203,4.0923605e-06
174,3,Pieris rapae,3,Pieris rapae,1,1.1589802e-06,8.363715e-06,6.0329515e-09,0.9997403,7.088056e-09,3.3218057e-06,3.9201834e-07,0.00024641654
175,7,Other,7,Other,1,3.7490816e-10,9.979089e-14,1.2454334e-09,1.0152069e-12,9.023812e-12,1.1533192e-13,4.377683e-13,1.0
176,7,Other,7,Other,1,0.01061023,2.9424834e-06,1.8952912e-06,1.4033351e-06,9.0686385e-08,1.7013543e-09,1.9421965e-07,0.98938316
177,2,Harmonia axyridis,2,Harmonia axyridis,1,3.1810987e-06,0.003439559,0.9234178,8.995985e-06,0.0669743,0.00097380945,0.0006569569,0.0045253835
178,2,Harmonia axyridis,2,Harmonia axyridis,1,5.2509835e-10,2.67546e-11,0.9999579,1.845286e-08,4.2126725e-05,1.0838801e-11,2.7863238e-11,1.1421007e-08
179,0,Apis mellifera,0,Apis mellifera,1,0.8346128,0.012509655,0.00023803265,0.0033091085,3.0495823e-05,2.4837515e-05,8.793394e-05,0.14918713
180,7,Other,7,Other,1,9.980544e-06,1.4976456e-05,6.30916e-09,5.759729e-09,2.487809e-07,1.0480198e-05,9.647337e-06,0.9999547
181,3,Pieris rapae,7,Other,0,7.734016e-11,3.056151e-10,2.4377785e-11,0.06795212,9.247927e-09,9.931984e-10,7.2154224e-13,0.9320479
182,0,Apis mellifera,0,Apis mellifera,1,0.9999949,2.4592592e-09,1.3367542e-10,1.1851647e-07,2.3415303e-10,5.5806693e-09,2.0296272e-11,5.0398667e-06
183,7,Other,7,Other,1,4.4046643e-05,2.3832854e-12,1.12198215e-07,2.7220366e-08,1.0178276e-09,4.790862e-09,1.1749272e-09,0.9999558
184,7,Other,7,Other,1,9.219718e-12,3.701158e-08,2.9748854e-14,1.3356427e-07,6.6343047e-09,6.6490993e-06,4.9579707e-08,0.9999932
185,7,Other,7,Other,1,5.4905282e-05,2.376586e-05,0.0054435893,2.3081118e-06,9.689939e-09,2.9559578e-07,5.114303e-06,0.99447
186,1,Vanessa atalanta,1,Vanessa atalanta,1,1.1298927e-06,0.7938297,1.4315432e-08,4.6492167e-07,7.387628e-09,9.8856674e-08,0.20613432,3.4261106e-05
187,3,Pieris rapae,3,Pieris rapae,1,0.056086197,0.0014678502,2.3930613e-10,0.82142746,1.4872908e-06,3.5896526e-05,0.12087191,0.000109241
188,7,Other,7,Other,1,6.1662014e-13,5.790875e-13,1.5491226e-11,2.1374005e-10,4.123047e-07,1.8305089e-09,3.1222288e-12,0.99999964
189,7,Other,7,Other,1,0.050206333,6.59965e-10,1.234316e-09,0.0009208572,7.5717416e-08,2.1983874e-06,1.2548731e-09,0.9488706
190,7,Other,7,Other,1,2.9564486e-14,4.358082e-12,1.0687051e-12,3.6824667e-12,4.841035e-13,1.4666123e-12,2.634971e-11,1.0
191,3,Pieris rapae,3,Pieris rapae,1,5.218719e-13,6.3792626e-08,4.4457063e-14,0.99945337,1.7716361e-12,2.0300804e-07,3.6220482e-07,0.0005458982
192,7,Other,7,Other,1,2.2005784e-06,3.0277146e-08,2.2169357e-07,1.5446197e-07,1.835956e-09,8.066343e-09,2.458684e-09,0.9999974
193,7,Other,7,Other,1,3.3021266e-07,3.5612102e-09,4.8396624e-11,1.6383995e-09,7.985649e-11,1.8447155e-08,1.737711e-10,0.99999964
194,0,Apis mellifera,7,Other,0,0.1018165,1.10913305e-07,5.2058465e-07,3.910563e-08,2.949753e-07,3.881868e-09,1.0503574e-09,0.8981825
195,7,Other,7,Other,1,0.21527831,0.0073565478,1.7934895e-05,0.008072968,8.0345206e-05,0.00010145221,0.0049789897,0.7641135
196,7,Other,7,Other,1,3.0436855e-09,8.723191e-08,3.4916914e-10,1.08956215e-07,6.857073e-06,1.4669061e-07,1.8589797e-06,0.9999908
197,7,Other,7,Other,1,0.0001970068,9.376197e-06,1.0947463e-06,1.4601893e-07,0.001383701,0.0011347305,6.2422255e-06,0.9972677
198,7,Other,7,Other,1,0.0069509028,0.0005784418,0.031712018,0.013273776,0.0020622192,0.0072846534,1.0814064e-05,0.9381272
199,0,Apis mellifera,1,Vanessa atalanta,0,0.0036562239,0.8125888,2.5691526e-07,4.167663e-08,1.7573981e-07,0.00014781195,9.864107e-05,0.18350808
200,3,Pieris rapae,3,Pieris rapae,1,5.4899356e-09,7.3217024e-08,4.4101514e-13,0.99999833,1.2414463e-10,1.4538346e-06,2.0365281e-08,5.3884893e-08
201,2,Harmonia axyridis,2,Harmonia axyridis,1,1.1973971e-06,0.0005376442,0.99879634,1.4467687e-07,1.6258001e-06,2.3600457e-09,1.3579184e-08,0.00066301617
202,0,Apis mellifera,0,Apis mellifera,1,0.6242536,0.032907825,2.510179e-06,5.6701165e-06,1.1481531e-05,0.0049791667,7.800821e-06,0.33783197
203,7,Other,7,Other,1,6.7182664e-09,1.8756534e-09,1.8890024e-12,1.3931321e-11,4.585363e-11,1.1773924e-10,5.686245e-12,1.0
204,7,Other,7,Other,1,7.146194e-07,1.3927007e-11,1.9300536e-12,9.9381454e-11,1.7031836e-10,1.1958284e-09,8.040352e-13,0.9999993
205,7,Other,7,Other,1,1.2209037e-10,2.0108435e-09,3.1045666e-10,6.184997e-11,1.3220318e-10,7.886507e-11,4.3691561e-10,1.0
206,1,Vanessa atalanta,1,Vanessa atalanta,1,2.6752072e-05,0.76870096,1.8276903e-07,3.6080786e-07,1.628618e-09,0.1500697,5.951323e-08,0.08120203
207,3,Pieris rapae,3,Pieris rapae,1,2.1309156e-06,7.329891e-08,2.4900753e-09,0.999964,2.9594636e-09,9.3005315e-07,2.1900985e-05,1.1031511e-05
208,0,Apis mellifera,7,Other,0,0.4667132,0.00029323495,8.7311155e-06,0.041465748,2.5913265e-05,8.872607e-05,0.00011819603,0.49128622
209,2,Harmonia axyridis,2,Harmonia axyridis,1,1.30634e-06,2.4884186e-09,0.997581,2.6607012e-07,0.00045945187,2.2038863e-08,2.0431386e-08,0.0019579479
210,7,Other,7,Other,1,4.983981e-13,6.203806e-11,4.820028e-13,6.3105534e-09,1.1761163e-12,1.3463861e-08,3.7938648e-08,1.0
211,4,Coccinella septempunctata,4,Coccinella septempunctata,1,2.2564962e-05,1.4544262e-06,9.103741e-06,5.93395e-09,0.9999502,2.1494583e-07,7.063067e-08,1.6438717e-05
212,7,Other,7,Other,1,1.06529034e-08,3.5032128e-09,6.871363e-11,2.3704712e-11,8.019884e-12,1.5918364e-10,4.0003445e-09,1.0
213,7,Other,7,Other,1,1.9809322e-06,3.8548e-06,9.396979e-12,4.352529e-06,5.4583536e-11,1.6768234e-05,4.0903822e-10,0.99997306
214,7,Other,7,Other,1,6.4327486e-07,2.8321085e-07,1.1208031e-05,1.2192445e-08,1.489236e-07,1.4716417e-07,5.852547e-08,0.9999876
215,6,Nymphalis antiopa,6,Nymphalis antiopa,1,5.2705383e-12,6.907947e-09,3.4829223e-12,1.1103059e-12,1.9996936e-11,3.5456676e-08,0.9995449,0.00045500635
216,7,Other,7,Other,1,4.8736183e-08,2.7077386e-08,2.5859586e-06,1.0251463e-05,6.072195e-07,1.1329936e-09,4.1825663e-07,0.99998605
217,7,Other,7,Other,1,1.3536389e-13,8.445127e-17,1.707263e-18,5.9946923e-15,1.02811416e-13,6.202827e-14,1.0183132e-13,1.0
218,0,Apis mellifera,7,Other,0,0.09011075,0.014207805,3.120702e-05,0.00021628648,0.002094527,0.18589985,0.17940618,0.52803344
219,7,Other,7,Other,1,3.3423424e-09,1.7091516e-12,1.6443167e-13,5.6523666e-12,1.1969559e-10,1.3287624e-12,1.0829944e-10,1.0
220,7,Other,7,Other,1,0.0022346019,0.0020326101,4.91091e-09,2.4685013e-07,1.2530961e-07,0.0043729413,5.348788e-06,0.99135417
221,7,Other,7,Other,1,1.731541e-14,1.2682786e-13,7.470929e-10,1.7067417e-11,1.2655643e-10,2.5057633e-13,2.2950472e-15,1.0
222,4,Coccinella septempunctata,4,Coccinella septempunctata,1,3.6828563e-08,2.044885e-09,1.1727774e-06,2.3807472e-09,0.9999988,4.49749e-08,1.8434738e-10,2.8498433e-09
223,3,Pieris rapae,3,Pieris rapae,1,3.776652e-15,2.3789534e-15,1.9769086e-13,0.9999881,1.2389361e-13,4.0854082e-13,7.1479084e-14,1.1863339e-05
224,0,Apis mellifera,0,Apis mellifera,1,0.92341477,6.9375704e-07,4.0154205e-06,2.0323773e-08,3.1008425e-09,0.0012870237,2.6097074e-05,0.0752674
225,5,Vanessa cardui,5,Vanessa cardui,1,5.3280136e-09,3.658264e-05,2.951554e-09,1.1875194e-07,3.4861253e-07,0.99941075,2.6773428e-08,0.00055219
226,7,Other,7,Other,1,0.00011041143,1.02132135e-05,9.227141e-08,8.5739724e-05,5.4872744e-05,0.012922507,4.7645294e-06,0.98681134
227,0,Apis mellifera,7,Other,0,0.00013449937,2.7601096e-05,8.985276e-09,6.308061e-07,4.2737526e-08,2.1498644e-07,7.993495e-06,0.99982905
228,0,Apis mellifera,7,Other,0,0.29966524,0.00018389791,1.3622443e-07,5.348236e-08,0.0001410902,0.00080654566,0.00013001422,0.699073
229,4,Coccinella septempunctata,2,Harmonia axyridis,0,1.3622974e-10,2.0317131e-08,0.99647397,3.451189e-10,0.0035255488,2.8196783e-12,1.3906348e-10,4.7220033e-07
230,1,Vanessa atalanta,1,Vanessa atalanta,1,1.0192053e-09,0.9999237,2.575469e-11,1.5537506e-08,4.96281e-12,9.5629666e-08,5.8248957e-06,7.032766e-05
231,0,Apis mellifera,7,Other,0,0.025851255,1.7202141e-05,3.196141e-05,8.740221e-08,3.3790826e-09,7.469308e-08,2.3261501e-08,0.9740994
232,7,Other,7,Other,1,0.015875291,1.8640493e-07,4.5606363e-10,1.6184442e-05,0.0004781203,5.003547e-06,5.444062e-09,0.98362523
233,7,Other,7,Other,1,1.1469006e-07,1.12486e-11,4.147771e-11,3.1624282e-08,1.8337014e-11,1.6821897e-10,2.7540867e-08,0.9999999
234,7,Other,7,Other,1,1.13792855e-11,2.4638693e-08,1.506131e-07,1.7233759e-05,1.5743092e-07,6.091781e-10,1.6817038e-06,0.9999808
235,7,Other,7,Other,1,4.354258e-11,5.0577356e-08,4.3400653e-10,1.28072895e-08,2.807927e-06,2.8480778e-09,1.6370905e-08,0.999997
236,7,Other,7,Other,1,5.987602e-10,1.0980292e-05,7.849151e-09,7.488422e-10,6.498025e-08,3.896508e-08,1.9829982e-09,0.9999889
237,7,Other,7,Other,1,1.3048993e-09,1.7665153e-13,5.217653e-12,1.3882951e-13,6.098693e-12,1.1903284e-14,9.312336e-12,1.0
238,0,Apis mellifera,0,Apis mellifera,1,0.65312773,1.6522112e-07,1.7811185e-06,1.6756955e-08,3.4741785e-08,7.562855e-09,3.1937276e-08,0.3468702
239,3,Pieris rapae,3,Pieris rapae,1,2.5241723e-06,0.000448302,3.143087e-07,0.999398,3.8004808e-07,2.5903043e-07,0.00014331804,6.8437016e-06
240,7,Other,7,Other,1,3.5323032e-07,9.4721736e-07,2.500121e-06,1.16659976e-07,5.9240056e-06,1.2160782e-06,3.5597953e-08,0.9999889
241,7,Other,7,Other,1,3.5664674e-12,2.158105e-10,2.843029e-12,4.4980076e-13,2.3339072e-11,2.0968502e-08,2.3667834e-12,1.0
242,1,Vanessa atalanta,1,Vanessa atalanta,1,2.7126754e-10,0.99999654,6.5146506e-09,2.0243484e-12,3.1401602e-12,3.4342718e-06,2.4491732e-11,1.9088866e-09
243,7,Other,7,Other,1,3.9397894e-09,4.816681e-10,1.6982915e-08,4.54014e-09,2.1887628e-08,1.3240562e-09,1.4554809e-10,1.0
244,7,Other,7,Other,1,1.0358884e-07,1.572354e-11,1.6251971e-09,1.0175288e-09,1.5922164e-09,1.2825777e-09,2.9281052e-12,0.9999999
245,5,Vanessa cardui,5,Vanessa cardui,1,0.0002235303,0.25793773,4.3777314e-07,0.0005293122,7.357596e-08,0.6573352,0.0025116147,0.08146207
246,7,Other,7,Other,1,3.7078274e-07,1.6638657e-10,4.9771895e-11,5.0411204e-09,3.2164107e-10,1.6344911e-09,5.2488144e-07,0.99999917
247,7,Other,7,Other,1,8.274639e-11,7.828233e-12,1.0067379e-12,3.5567152e-10,2.6403479e-08,5.6114185e-08,3.1876383e-12,0.9999999
248,7,Other,7,Other,1,0.0012679632,1.3206728e-05,2.3704159e-08,2.7342737e-06,2.0496731e-05,0.00014811919,1.3088827e-05,0.9985343
249,7,Other,7,Other,1,0.012231512,0.000112448644,2.495013e-06,1.4038268e-05,1.0348269e-05,1.174005e-06,0.009639133,0.9779888
250,7,Other,0,Apis mellifera,0,0.86221206,0.05179321,0.001370742,0.0053793215,0.0063075363,0.0033447805,0.023261532,0.046330787
251,0,Apis mellifera,7,Other,0,0.0013888305,0.0017931422,0.023217913,2.0241212e-05,0.01720029,2.6764357e-05,0.00053687743,0.955816
252,7,Other,7,Other,1,0.0010111129,0.028504763,0.024565283,4.515616e-06,2.1347596e-06,0.00024888775,3.7880664e-06,0.9456594
253,2,Harmonia axyridis,2,Harmonia axyridis,1,2.4836969e-10,1.227775e-11,0.9910353,6.9473366e-10,3.8455088e-08,5.727097e-10,5.0742733e-07,0.008964202
254,7,Other,7,Other,1,6.0921856e-08,5.882814e-05,2.539356e-10,1.6355187e-07,1.3085477e-10,3.1272037e-07,8.720508e-05,0.9998534
255,0,Apis mellifera,7,Other,0,0.101874165,8.033784e-10,1.6168074e-09,2.7065484e-05,4.8376528e-08,2.8382228e-06,3.697397e-08,0.8980959
256,0,Apis mellifera,0,Apis mellifera,1,0.86333025,0.05171805,3.2460026e-05,0.03492162,1.2920624e-05,7.991827e-05,0.010891006,0.039013706
257,0,Apis mellifera,0,Apis mellifera,1,0.78857476,9.680761e-09,8.765587e-11,1.5531108e-07,1.11870435e-07,2.698493e-06,5.3869144e-08,0.21142222
258,4,Coccinella septempunctata,4,Coccinella septempunctata,1,1.0822663e-06,3.565168e-06,2.6326912e-08,9.254898e-07,0.99995494,4.594388e-07,3.0662162e-05,8.267727e-06
259,1,Vanessa atalanta,5,Vanessa cardui,0,0.0015966002,0.11505009,3.8698255e-07,0.0002522096,3.984911e-05,0.8002195,0.0018138548,0.08102742
260,7,Other,7,Other,1,1.05399515e-07,2.3988017e-08,1.8205047e-11,6.932599e-09,6.3047617e-07,4.806885e-06,3.547932e-08,0.9999944
261,7,Other,7,Other,1,0.0023386918,0.0005277146,9.279829e-06,6.8021036e-05,2.189651e-05,9.170766e-07,0.00032384862,0.9967096
262,1,Vanessa atalanta,1,Vanessa atalanta,1,2.7869364e-14,1.0,2.3203243e-12,2.1511921e-14,4.1054815e-15,6.304042e-10,1.3060176e-16,6.298327e-12
263,7,Other,7,Other,1,2.8368516e-12,8.823806e-11,2.6166313e-07,3.855299e-07,2.505074e-05,1.7282797e-10,4.1489256e-10,0.99997437
264,1,Vanessa atalanta,1,Vanessa atalanta,1,2.1293129e-13,1.0,1.8748183e-18,1.0367793e-12,4.2598645e-16,3.886885e-09,1.341602e-13,7.153169e-16
265,7,Other,7,Other,1,8.941765e-07,6.209201e-10,7.022371e-12,1.2784079e-08,1.7527754e-10,2.1613519e-07,6.7008057e-12,0.9999988
266,7,Other,7,Other,1,0.0006354662,2.1708918e-11,1.4545158e-11,1.3217917e-07,3.29281e-07,2.5060409e-11,1.8700125e-11,0.9993641
267,2,Harmonia axyridis,2,Harmonia axyridis,1,3.6787415e-09,2.7027459e-06,0.99999726,2.698124e-11,2.0057366e-08,2.0686101e-10,4.768405e-13,1.1835754e-08
268,7,Other,7,Other,1,1.8363847e-08,3.3417248e-08,4.167908e-10,3.285044e-08,1.8518612e-08,1.8469484e-07,1.1157474e-09,0.99999964
269,0,Apis mellifera,7,Other,0,0.1838487,1.6221647e-07,2.31539e-09,1.530537e-07,3.8517058e-07,3.5608107e-06,8.4583405e-08,0.81614697
270,5,Vanessa cardui,5,Vanessa cardui,1,1.4101165e-08,3.416106e-07,1.7123815e-10,1.2147608e-10,1.5494277e-12,0.9999988,1.37029e-11,8.4397504e-07
271,4,Coccinella septempunctata,4,Coccinella septempunctata,1,5.535376e-09,9.262137e-11,2.2042066e-06,4.5435808e-11,0.99999774,3.545586e-10,1.62459e-12,9.453814e-10
272,2,Harmonia axyridis,2,Harmonia axyridis,1,0.00012329365,0.00012488008,0.9832998,2.8126863e-08,0.013947586,7.097959e-07,4.3527297e-07,0.0025033008
273,0,Apis mellifera,0,Apis mellifera,1,0.9990615,2.1452568e-06,3.2796058e-10,3.250858e-10,1.4929714e-10,9.695949e-09,7.567642e-11,0.00093630486
274,6,Nymphalis antiopa,6,Nymphalis antiopa,1,1.5410265e-08,1.3299316e-07,4.95644e-09,3.598362e-08,7.6514395e-09,2.5556343e-08,0.99999964,8.0194546e-08
275,7,Other,7,Other,1,2.0786586e-13,3.8029377e-14,2.4954673e-08,2.5134306e-10,1.3087828e-07,2.861583e-10,2.9139738e-10,0.9999999
276,2,Harmonia axyridis,7,Other,0,0.00036757975,3.9176716e-06,0.084590405,0.0002903608,3.44995e-05,1.0272024e-06,0.00033036823,0.9143818
277,1,Vanessa atalanta,1,Vanessa atalanta,1,1.1050808e-10,0.9999862,4.330975e-08,4.27705e-08,2.3497168e-12,2.6114208e-06,5.882764e-09,1.1047569e-05
278,0,Apis mellifera,0,Apis mellifera,1,0.99893993,0.00039575354,7.330536e-10,0.0005239214,2.619424e-09,1.4112467e-06,0.00012852292,1.0455633e-05
279,2,Harmonia axyridis,7,Other,0,0.019330787,0.004580832,0.34143138,0.0015714192,9.193492e-05,3.497708e-05,0.00024346483,0.6327151
280,7,Other,7,Other,1,2.1149921e-07,5.734774e-13,1.0342559e-10,8.933018e-15,7.909161e-11,5.6994036e-12,2.2688107e-11,0.99999976
281,2,Harmonia axyridis,2,Harmonia axyridis,1,5.6441856e-09,4.236437e-09,0.99999774,2.549372e-09,2.0467628e-06,1.5871698e-10,3.6271822e-10,1.6544215e-07
282,5,Vanessa cardui,7,Other,0,7.6834485e-06,3.6727277e-05,8.457474e-09,3.2197515e-06,3.7519385e-06,0.00066440995,0.006762022,0.9925222
283,7,Other,7,Other,1,3.324092e-07,2.1495432e-06,3.1748197e-08,1.2180865e-08,1.9419298e-10,3.4895238e-05,6.364424e-08,0.99996245
284,4,Coccinella septempunctata,4,Coccinella septempunctata,1,9.447629e-11,7.2092033e-12,6.273891e-08,4.849791e-11,0.9999999,4.3265242e-13,3.7706942e-11,1.606479e-11
285,7,Other,7,Other,1,3.0092934e-08,6.627527e-11,8.555103e-12,1.09169545e-08,2.8583893e-12,2.0725298e-10,1.1540509e-11,1.0
286,7,Other,7,Other,1,1.0368061e-09,8.220476e-11,1.3094641e-12,9.228011e-08,1.1609924e-06,1.0502525e-06,1.5734611e-10,0.9999976
287,7,Other,2,Harmonia axyridis,0,0.020591442,3.1340096e-05,0.7812711,3.5615149e-06,0.026585799,3.4336261e-07,1.3706247e-07,0.17151637
288,7,Other,7,Other,1,1.7383715e-07,9.4531015e-06,2.2421105e-07,9.261604e-06,2.3935436e-05,0.00017493537,0.0005099557,0.99927217
289,1,Vanessa atalanta,1,Vanessa atalanta,1,5.637417e-08,0.9993906,4.4371684e-10,1.2671735e-07,9.060882e-12,6.676313e-08,0.0005378812,7.1272436e-05
290,7,Other,7,Other,1,9.040117e-10,6.528607e-08,3.0492608e-10,4.2467102e-10,6.982021e-11,4.152979e-08,2.2654836e-09,0.9999999
291,0,Apis mellifera,0,Apis mellifera,1,0.9180153,0.08183601,1.3355265e-07,8.310646e-05,4.4006807e-08,2.8283399e-05,3.5816054e-05,1.2535638e-06
292,7,Other,7,Other,1,2.1597448e-09,7.628051e-06,7.2114696e-09,1.7843853e-09,5.417156e-08,1.859812e-08,1.7812408e-08,0.99999225
293,7,Other,7,Other,1,1.457693e-06,0.0001949417,1.2180439e-07,4.111949e-09,1.0804158e-08,0.000505716,0.0062094214,0.9930883
294,0,Apis mellifera,7,Other,0,0.01720909,2.9598365e-07,9.236579e-13,2.0610933e-09,1.2338421e-09,2.7895743e-07,4.232803e-08,0.98279035
295,7,Other,7,Other,1,6.301058e-08,1.6352066e-10,7.60379e-08,1.0179155e-06,1.5523008e-07,4.3301723e-11,1.5637631e-10,0.9999987
296,2,Harmonia axyridis,7,Other,0,2.50366e-06,3.699952e-05,0.019163208,6.15026e-06,2.4548754e-05,1.340535e-07,0.00015728136,0.98060924
297,0,Apis mellifera,7,Other,0,1.3177583e-08,1.6000429e-10,5.0591423e-11,5.926701e-09,1.299362e-11,2.9409597e-10,9.753938e-09,1.0
298,4,Coccinella septempunctata,2,Harmonia axyridis,0,6.451739e-08,1.2837905e-08,0.7148726,1.8926993e-09,0.27029446,1.2815049e-09,2.1801687e-11,0.014832831
299,7,Other,2,Harmonia axyridis,0,0.017305944,0.41347203,0.4834432,0.0017827079,0.012998035,0.0103768185,0.010449012,0.05017225
300,2,Harmonia axyridis,2,Harmonia axyridis,1,2.4307904e-12,4.345619e-12,0.99882656,1.0215857e-10,1.813935e-10,5.9271494e-12,1.8183736e-09,0.001173427
301,6,Nymphalis antiopa,6,Nymphalis antiopa,1,1.9386934e-09,2.197007e-06,9.023917e-10,4.486302e-12,2.4131905e-12,1.4018905e-10,0.99999726,5.8683844e-07
302,7,Other,7,Other,1,5.0521384e-12,4.5174023e-10,6.530092e-11,1.8391729e-11,4.8999585e-13,4.0533663e-11,1.4883081e-08,1.0
303,7,Other,7,Other,1,2.3860855e-10,2.3795522e-08,7.960672e-09,2.651788e-07,3.0519996e-11,9.976171e-11,2.8568474e-11,0.99999976
304,7,Other,7,Other,1,2.644313e-12,2.0215478e-10,2.5483402e-10,4.17632e-06,1.3085502e-09,1.7313004e-09,1.0459898e-11,0.9999958
305,1,Vanessa atalanta,1,Vanessa atalanta,1,5.2900427e-12,1.0,3.1862223e-12,5.4158644e-12,8.2025223e-13,4.0237524e-09,6.310559e-11,2.1046091e-10
306,7,Other,7,Other,1,9.684741e-09,0.000370977,0.0001570393,4.55599e-06,0.0050060195,9.582552e-07,3.7443093e-07,0.99446
307,0,Apis mellifera,0,Apis mellifera,1,0.9930748,0.00030297277,4.7445983e-06,0.0007720933,5.909089e-05,9.2172646e-05,0.00035514802,0.005339074
308,7,Other,7,Other,1,1.4003332e-07,4.91252e-06,2.556008e-10,2.4148103e-05,4.1453623e-06,0.10021485,8.787272e-06,0.89974296
309,0,Apis mellifera,1,Vanessa atalanta,0,0.0683284,0.82442504,3.73177e-09,0.008370365,7.311027e-08,0.01554099,0.00011386128,0.0832213
310,4,Coccinella septempunctata,4,Coccinella septempunctata,1,1.5449399e-06,8.044486e-09,1.2971486e-05,6.4777817e-07,0.9977101,3.5976775e-08,2.1343851e-08,0.0022745833
311,4,Coccinella septempunctata,4,Coccinella septempunctata,1,9.1171986e-09,3.8273523e-10,8.378621e-05,2.8144866e-09,0.9999162,1.181097e-10,3.174514e-09,7.405234e-09
312,3,Pieris rapae,3,Pieris rapae,1,1.770238e-10,5.58677e-08,5.736534e-10,0.99991775,4.3003534e-09,1.817002e-09,2.8515234e-11,8.2185434e-05
313,7,Other,7,Other,1,1.5772462e-06,5.554851e-06,1.6181277e-09,3.9313536e-06,1.3229369e-08,3.4770856e-06,3.0880993e-09,0.99998546
314,1,Vanessa atalanta,1,Vanessa atalanta,1,4.52974e-07,0.99977046,1.0481933e-09,1.7422231e-07,1.4571029e-07,5.700451e-06,3.279354e-05,0.00019028208
315,3,Pieris rapae,3,Pieris rapae,1,9.98531e-17,1.6566607e-11,2.3259904e-11,0.9491596,2.4030645e-14,1.7910986e-12,4.2633874e-09,0.050840404
316,0,Apis mellifera,0,Apis mellifera,1,0.98515606,0.0006013369,1.993945e-08,2.1932317e-05,2.9702779e-08,0.0010024002,8.011503e-06,0.01321028
317,0,Apis mellifera,0,Apis mellifera,1,0.6392138,1.02876e-05,4.3087365e-08,5.901153e-07,2.8175498e-06,2.1898236e-06,2.3889509e-08,0.36077026
318,4,Coccinella septempunctata,7,Other,0,2.1862777e-05,7.268605e-08,0.004636121,3.4038967e-05,0.20331627,8.477241e-07,4.358084e-08,0.79199076
319,0,Apis mellifera,0,Apis mellifera,1,0.9990243,1.7675917e-05,0.00019701965,2.543803e-05,5.9416698e-06,2.0898048e-07,0.0006818138,4.7719375e-05
320,3,Pieris rapae,3,Pieris rapae,1,1.8672267e-08,4.2025725e-09,2.1767773e-11,1.0,1.7717392e-09,1.0811683e-09,2.7803333e-09,2.9760159e-08
321,7,Other,7,Other,1,2.5128014e-07,7.980003e-07,2.4245718e-12,7.688809e-06,2.2597683e-12,5.3651924e-08,1.8732274e-09,0.9999913
322,7,Other,7,Other,1,7.973006e-08,3.5933124e-07,1.0946449e-11,6.10262e-08,1.3054684e-08,7.245716e-07,1.467606e-07,0.9999987
323,7,Other,7,Other,1,0.00076458807,3.5565324e-07,6.460736e-09,0.0007037689,5.907506e-09,2.537007e-07,1.1155473e-07,0.99853086
324,1,Vanessa atalanta,1,Vanessa atalanta,1,3.3704918e-12,0.99999976,9.7637013e-14,6.228421e-10,8.3282194e-11,2.7706426e-07,3.098235e-11,9.909436e-11
325,1,Vanessa atalanta,7,Other,0,0.00010275534,0.14198412,2.9681084e-08,2.4764955e-07,1.3421122e-06,0.00825458,7.054106e-05,0.8495863
326,6,Nymphalis antiopa,6,Nymphalis antiopa,1,7.394459e-08,7.350862e-07,9.64753e-10,3.697166e-07,9.625291e-10,1.8649008e-07,0.9999968,1.7853953e-06
327,3,Pieris rapae,3,Pieris rapae,1,1.2430913e-08,2.2119792e-08,2.4666765e-08,0.57724845,2.0492719e-09,3.9241765e-08,3.7530504e-07,0.4227511
328,0,Apis mellifera,0,Apis mellifera,1,0.9992409,1.0675077e-07,4.1552137e-11,1.9182655e-09,1.958986e-09,1.93244e-06,8.8632905e-09,0.00075707963
329,7,Other,1,Vanessa atalanta,0,5.640927e-06,0.50255805,0.21731544,1.5595908e-05,0.0012885634,9.367933e-06,3.2567244e-05,0.2787748
